"record_id","session_id","parent_session_id","title","abstract","start_time_utc","end_time_utc","start_time_event_local","end_time_event_local","session_type","session_format","venue","sub_venue","location_name","location_id","status"
"318a7bae-20d6-4912-836c-a565baf49680","d24fc3bf-4d5e-4be4-941a-090c88164d61","4296c5f7-b36d-490a-be08-6a63fd28ba3d","Hello, robot: Introducing humans to LLM’s","You know that AI can be transformative when used correctly, but how do
you train your team – or organization – to be effective AI users? Last
year we tackled this problem through a course that built foundational
LLM skills for staff at Posit. By focusing on learner curiosity,
personal experience and experimentation, we helped teams across the
organization develop relevant skills with AI tools. In this talk, I'll
share some details of our approach, lessons we learned, and ideas on how
to scale this type of learning within an organization; I will also debut
a publicly-accessible version of the course.",2026-09-15 16:00:00,2026-09-15 16:20:00,"2026-09-15 11:00:00 CDT","2026-09-15 11:20:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING"
"8357f83c-cb33-4b8d-bb7a-a07127a6cf2a","bec2f8e9-ec6b-402f-bb5e-d690e5db245a","c4c79545-0600-4574-a56d-bad847aedcb8","High Quality R/Shiny Apps at Scale: Lessons from DaVinci’s Modular Framework","Scaling R/Shiny apps is hard: code gets duplicated, UX becomes
inconsistent, and validation is expensive. With DaVinci, a Shiny
framework for exploring clinical trial data, we address these issues
through a modular approach. DaVinci provides reusable, qualified modules
that follow shared standards for structure, interfaces, testing, and
performance. This talk shows why modularity works at scale, how it
speeds up delivery and improves quality, and how module developers, app
creators, and app users work together to build robust apps. Attendees
will learn practical patterns to improve consistency, maintainability,
and validation effort – applicable to any team building many Shiny apps,
not only in pharma.",2026-09-15 15:40:00,2026-09-15 16:00:00,"2026-09-15 10:40:00 CDT","2026-09-15 11:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom H & K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","UPCOMING"
"bc0495dc-810d-4774-8210-c6fda4838180","d5043a43-3a86-45a1-b98c-9c4a58f6b0c0","4296c5f7-b36d-490a-be08-6a63fd28ba3d","From chats to workflows to “agents”: Demystifying LLM jargon by example","If the phrase ""agentic AI"" has ever made you scratch your head (or roll
your eyes), this talk is for you. The AI field is awash in jargon that
sounds precise but isn't—and when every technology is branded as an
""agent"" or ""agentic,"" it’s pretty hard to know what anyone is talking
about. So, let's fix that. In this gentle, no-experience-required
introduction to LLM systems, I'll demystify the jargon by building up
from first principles. Using a single running example—turning messy
clinical notes into a structured summary—we'll walk through four levels
of LLM system design: chats, workflows, agents, and multi-agent systems.
You'll leave with a better understanding of agentic design patterns and
how to try them out for yourself.",2026-09-15 15:20:00,2026-09-15 15:40:00,"2026-09-15 10:20:00 CDT","2026-09-15 10:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING"
"687b887e-339a-429a-bd72-aa60682abcd2","9d001917-4982-4e58-ad40-198d7429acb4",,"Lightning Talks","There are 8 lightning talks in this session:

Great Docs: Beautiful Documentation Sites for Python Packages - Rich
Iannone

Less to decide, more to reuse: the block in blockr - Nicolas Bennett 

For the community, by the community: The 10-year journey of R Weekly
powered by open-source - Eric Nantz

Interdependent Filters in Shiny Made Simple - Josh Livingston 

Debugging Is a Nightmare: Meaningful Metaphors for Data Science
Education - James Clawson 

Finding Common Language between Data Scientists and Non Data
Scientists - Michael Hausinger 

SELECT instance FROM cloud WHERE workload = ? ORDER BY cost_efficiency -
Gergely Daroczi 

Finding Care Fast: An R Shiny App for Infectious Disease Exposure
Response - Imari Genias",2026-09-15 18:00:00,2026-09-15 19:05:00,"2026-09-15 13:00:00 CDT","2026-09-15 14:05:00 CDT","Virtual","HYBRID","STAGE","Lanier Ballroom L&I","Ballroom L & I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","UPCOMING"
"30b6efea-19cc-4ec2-88ee-49f1dcece04b","43b5b092-a29a-4820-b0ae-8cf1015e37db","360f73e3-f86c-48fb-acfa-0070bcb50ed6","Better Python Notebooks with Marimo","Interactive notebooks are foundational to applied data science, but
notebook-based workflows can be plagued by out-of-order execution,
difficult storage formats, and unwanted input-output mixing. Marimo is a
modern, batteries-included Python notebook system that tackles these
problems head-on, and this talk will discuss how some of Marimo’s core
features make notebook workflows safer and more productive. We’ll
highlight features that make notebooks both safer to use and fit more
naturally into data science workflow, from Marimo’s reactive execution
model to its script-based format and native support for sandboxed
environments.",2026-09-15 16:00:00,2026-09-15 16:20:00,"2026-09-15 11:00:00 CDT","2026-09-15 11:20:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING"
"242be2a0-83d7-4eb4-b302-f395e749dc6d","a630e867-f319-45f1-a992-521f961e9c80","360f73e3-f86c-48fb-acfa-0070bcb50ed6","The modern tool builder: CLIs, agents, and PEP 723","Being able to write R or Python scripts is an incredibly useful skill,
allowing you to automate nearly any task imaginable. However, with a bit
of extra effort, those brittle scripts can be transformed into robust,
reusable tools. In particular, tools that you can run from the command
line or that can be run by coding agents. Future-you will thank you for
making the extra effort.

In this talk, we will explore why you should graduate from writing
scripts to building tools, particularly command-line interfaces (CLIs).

CLIs have been around for over 50 years. Thanks to the rise of coding
agents, being able to understand and use the command line is now more
important than ever. I'd say there are three reasons for this. First,
coding agents rely on CLI tools such as find, grep, and git (and maybe
yours!). Second, some coding agents, such as Claude Code, are themselves
CLI tools that you can incorporate into your scripts. Third, agents are
actually really good at helping you to build your own tools, so if you
use them there's really no excuse anymore.",2026-09-15 15:20:00,2026-09-15 15:40:00,"2026-09-15 10:20:00 CDT","2026-09-15 10:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING"
"47a3e8b1-82b1-4403-935a-75b4c8412235","9cb21f80-8acc-481b-9717-07e7553931a9","6e2e84ec-d307-483d-ab7a-e68b54ec2abb","Positron and the Three Bears: Teaching Python with Positron","For polyglot data science, RStudio is too specific, VS Code is too
general, but Positron is just right. However, it’s not without friction.
With two years of experience teaching Python with Positron, I’ll discuss
how Positron fits in the data stack and how it helps address the “three
bears” of teaching Python: 1. Installing Python and managing virtual
environments 2. Creating GitHub-friendly notebook workflows 3. Accessing
scalable compute resources I hope my experience with Positron can help
other attendees in their professional and personal efforts as
instructors and mentors.",2026-09-15 18:20:00,2026-09-15 18:40:00,"2026-09-15 13:20:00 CDT","2026-09-15 13:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom H & K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","UPCOMING"
"65194b87-b67e-44d7-b511-1df9db33bc7a","5c29a877-e940-4df6-8961-909757f83285",,"The Modern Data Science Stack... still SQL","There are 4 20-minute talks in this session:

2:40 - 3:00PM CT \| SQL as a first-class language in your data science
IDE \| Julia Silge & Brian Lambert

3:00 - 3:20PM CT \| A Grammar of Graphics for SQL \| Thomas Lin Pedersen

3:20 - 3:40PM CT \| SQL Without Writing SQL: dbplyr for Serious Shiny
Apps \| Brendan Broderick

3:40 - 4:00PM CT \| ADBC: A Faster Foundation for Database Connectivity
in R, Python, and Beyond \| Ian Cook & Bryce Mecum",2026-09-15 19:40:00,2026-09-15 21:00:00,"2026-09-15 14:40:00 CDT","2026-09-15 16:00:00 CDT","Virtual","HYBRID","STAGE","Lanier Ballroom L&I","Ballroom L & I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","UPCOMING"
"ed4ee729-2aa3-4c6a-9d36-eded24711f58","1db94cdc-f6dd-4ec6-b87b-e9fb90be13e4","59aa2a5a-0cb8-42ff-af1f-4cb8f37afc06","Delivering Automations at Scale: {rtemplate} for High‑Throughput Biomarker Analytics","Supporting hundreds of biomarker focused clinical and exploratory
studies requires fast, standardized, and reproducible early stage
analyses in the biopharma industry. After exploring approaches and needs
of analysts and scientists, our team converged on {rtemplate} - an R
based automation framework that easily delivers structured data via
{arrow}, an orchestrated analysis pipeline via {targets}, consistent
figure standards via {ggplot2}, and Quarto powered {shiny} viewers. With
by AI assisted feature development, {rtemplate} enables teams to meet
tight timelines while shifting analyst time toward the deep, high impact
scientific work that matches the reality of clinical and exploratory
biomarker workloads. Developed in collaboration with Peter Ehmann,
previously with Regeneron, now with Merck & Co., Inc.",2026-09-15 18:40:00,2026-09-15 19:00:00,"2026-09-15 13:40:00 CDT","2026-09-15 14:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING"
"885ba1fc-48f9-4f94-93f2-6e6bacf7f7aa","23d2a7d9-330f-4c67-bbeb-0fe0a6d5a657","59aa2a5a-0cb8-42ff-af1f-4cb8f37afc06","Making the Impossible Possible: A Software-First Stack for Resource-Constrained Research","At Drexel's Urban Health Collaborative, we study how climate change
affects health across US and Latin American cities — complex work run by
a small team with no enterprise budget. I'll share how Posit's
code-first products took us from ad hoc data management to a
software-first organization. Starting from RStudio, Quarto turned
pipelines into reproducible notebooks and Positron opened the door to
Python tools like dbt-DuckDB. That let us adopt analytics engineering,
GitHub-driven development, and Notion for non-technical collaboration —
shipping model-ready data fast. This code-first stack is ready for
what's next: agentic AI. Attendees leave with a playbook for a
lightweight data stack resource-constrained teams can adopt
incrementally.",2026-09-15 18:00:00,2026-09-15 18:20:00,"2026-09-15 13:00:00 CDT","2026-09-15 13:20:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING"
"15f0fd29-df88-47d7-8018-ca7aeb96b354","59aa2a5a-0cb8-42ff-af1f-4cb8f37afc06",,"Small Team Doing Big Things","There are 4 20-minute talks in this session:

1:00 - 1:20PM CT \| Making the Impossible Possible: A Software-First
Stack for Resource-Constrained Research \| Ran Li

1:20 - 1:40PM CT \| Public Policy in the Age of Demographic Uncertainty
\| Aditya Gadkari

1:40 - 2:00PM CT \| Delivering Automations at Scale: {rtemplate} for
High‑Throughput Biomarker Analytics \| Nick Giangreco & Erica Chio

2:00 - 2:20PM CT \| Outgrowing Spreadsheets: Rebuilding Research Data
Collection with Shiny and Posit Connect \| Kelsey Chalmers",2026-09-15 18:00:00,2026-09-15 19:20:00,"2026-09-15 13:00:00 CDT","2026-09-15 14:20:00 CDT","Virtual","HYBRID","STAGE","Lanier Ballroom G&J","Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING"
"55591410-5d9c-40f2-89d2-4ab036f0a8e9","0d95ac5d-041e-406e-bfb5-e11e51a5855c","6e2e84ec-d307-483d-ab7a-e68b54ec2abb","From Programming Alone to Programming and Prompting: Teaching Bilingual AI-Enabled Data Science with Positron and Quarto","Most courses teach R or Python. I teach both—in the same Quarto
documents, using Positron. Students start with parallel tracks
(bag-of-words, NLP in both languages), then shift mid-semester to
integrated workflows: R for preprocessing, Python for transformers. But
I've moved beyond programming alone. Prompt engineering starts week two.
GitHub Copilot and Positron Assistant are available from day one, with
prompting exercises in every lab. These bilingual, AI-augmented skills
are essential. One surprise: students with no prior programming
experience end up more bilingual than those who arrive knowing one
language. No home base to retreat to. I'll share what's working, what's
not, and how Positron and Quarto make this practical.",2026-09-15 18:40:00,2026-09-15 19:00:00,"2026-09-15 13:40:00 CDT","2026-09-15 14:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom H & K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","UPCOMING"
"84a45d1a-d3af-48a8-b8d3-cf971a82fe62","27c8a62b-f659-4bdd-88af-678a424115de","6e2e84ec-d307-483d-ab7a-e68b54ec2abb","Designing Reproducible Learning Ecosystems with R and Quarto","Reproducibility in data science is often taught as a final requirement
rather than as a workflow that evolves over time. This talk presents a
reproducible learning ecosystem built with R and Quarto that moves
learners from one-off assignments to durable, public work—and ultimately
into contributors. Learners iteratively refactor their analyses into
portfolio books, contribute to a shared research volume built on real
civic data, and engage with open tooling that lowers barriers to
authentic analysis. The session focuses on design decisions, lessons
learned, and practical patterns for teaching reproducibility through
iteration, ownership, and real-world data.",2026-09-15 19:00:00,2026-09-15 19:20:00,"2026-09-15 14:00:00 CDT","2026-09-15 14:20:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom H & K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","UPCOMING"
"a3a8722c-b5bc-4226-93b4-ef9eef1382ba","59f48a1f-f263-48ee-9d83-69fa8e358918","e6a9a754-554b-40b3-bc07-8832232817ac","Bridging the Gap: Custom Catalogs to Connect End Users with Data Products","For data scientists today, creating stellar apps and reports is not
enough without proper dissemination to the end users. Our team has
created dozens of Shiny apps and Quarto reports which can be useful to
the wider organization. Now, to bridge the gap between our users and
data products, we have developed an interactive catalog with Quarto
Dashboard, the connectapi R package, and a content tags hierarchy on
Connect. We aim to help end-users explore our offerings and quickly find
the tools they can most benefit from. My talk will demonstrate how any
data analytics team can easily build their own custom catalog to better
communicate with their end users.",2026-09-15 20:20:00,2026-09-15 20:40:00,"2026-09-15 15:20:00 CDT","2026-09-15 15:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom H & K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","UPCOMING"
"99e47b97-f9ca-442f-b35d-13faff610e10","88660825-0f13-4775-a1a7-85e6bf03e179","e6a9a754-554b-40b3-bc07-8832232817ac","The Tableau Plateau: From Dashboards to AI-Ready Data Products","At Suffolk, we hit a “Tableau plateau.” Our team had split into two
tribes: point-and-click dashboard builders and code-first data
scientists. BI tools felt faster - but capped our technical ceiling. By
standardizing on Shiny, using Git-backed deployment for Posit Connect,
and leveraging AI coding agents like Positron Assistant, we flipped the
equation. With Shiny modules and brand.yml providing guardrails for
developers and agents, we standardized structure, styling, and patterns.
Code not only surpassed point-and-click tools in speed - it produced
extensible products built for ML and AI integration. This shift unified
our team and transformed dashboards from reporting artifacts into
AI-ready data products.",2026-09-15 20:00:00,2026-09-15 20:20:00,"2026-09-15 15:00:00 CDT","2026-09-15 15:20:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom H & K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","UPCOMING"
"ad13aa9a-c370-42de-b8c5-a27827be28aa","76cebf97-437e-46fb-94f6-914c045ed2b0",,"Posit Pro Product Updates","Join this special session to hear the latest product updates from Posit,
including Posit Workbench, Connect, Package Manager, the Posit Team
Native App for Snowflake, Connect Cloud, and Posit AI. This session will
have 5 talks!

- **Trust in the Cloud: Secure Deployments and Effortless AI Access \|
  Alex Chisholm \| Posit**\
  Data science professionals and their teams face growing governance
  questions. What's been deployed, where the data lives, and which
  models have seen it. At the same time, they - and the system admins
  watching over it all - want the ease and speed that cloud deployments
  promise. Too often, speed and governance get treated as opposing
  goals, but they don't have to be.\
  In this talk, we'll show how Connect Cloud and a Posit AI subscription
  are built to deliver both. Connect Cloud, now through its first SOC 2
  Type 1 audit, lets you publish from RStudio, Positron, GitHub, or the
  command line, with scheduling and custom domains that empower everyone
  without the infrastructure overhead. A Posit AI subscription powers
  Posit Assistant and Next Edit Suggestions with a curated set of
  validated models, plus Zero Data Retention coverage and full control
  over your data so that speed and trust don't have to be a tradeoff.\
  Not every organization can operate entirely in the cloud for every use
  case. But for the teams who can, we want to offer the easiest, safest
  choice possible.
- **Enterprise Data Science, Minus the Overhead: Posit Team Native App
  on Snowflake \| Chetan Thapar \| Posit**\
  If you're a data scientist at an enterprise running Posit's pro
  products, the odds are you aren't on a recent version. The products
  keep improving; the environment you actually work in updates once a
  year, if that. If you're the platform admin, you know why. Every
  upgrade is a project: infrastructure, coordination, downtime, security
  review. And standing the platform up in the first place was a bigger
  project still - infra, software, role provisioning - before a single
  data scientist ran their first analysis. The Posit Team Native App
  runs Workbench, Connect, and Package Manager natively inside your own
  Snowflake account. Access is instant: install from the Marketplace,
  start a self-service trial, and be working in minutes. Ops headaches
  go away: it's a fully managed service, upgrades arrive automatically
  and typically monthly, roles are inherited from Snowflake rather than
  provisioned twice, and your data never leaves your perimeter. And
  productivity compounds: your data scientists get the latest releases
  without the platform overhead; all three are wired to work together
  out of the box; and Posit Assistant runs on Cortex-hosted LLMs with
  semantic model awareness, no configuration required. Instant access,
  no ops headache, accelerated productivity. This session is what we've
  delivered against each of these recently, where we still have work to
  do, and what's coming next, including an early look at R MLOps on
  Snowflake.
- **Beyond Packages: Governing the AI Toolchain with Posit Package
  Manager \| Joe Roberts \| Posit**\
  Posit Package Manager started as a way to govern R and Python packages
  — mirroring, curating, and controlling what makes it into your
  environments. That job hasn't gone away, but it's no longer the whole
  story.\
  As AI agents become part of everyday data science work, teams need the
  same governance discipline applied to a new set of artifacts: VS Code
  extensions, AI plugins, and the growing ecosystem of tools that agents
  use to get work done. In this talk, we'll look at how Package Manager
  is expanding to meet that need.\
  We'll start with a practical overview of AI plugins — what they are,
  what capabilities they expose, and why curating them matters as much
  as curating packages. From there, we'll show how PPM acts as a private
  marketplace for these plugins, and how Posit Assistant and other AI
  agents can connect to that marketplace directly. Finally, we'll get
  hands-on with PPM's MCP server, showing how it makes agent-to-PPM
  integration straightforward, and how AI plugins themselves can define
  MCP servers hosted on Posit Connect and elsewhere — turning your
  governed package repository into a governed tool repository.\
  You'll leave with a clear picture of where package management is
  headed as AI agents join the data science workflow, and concrete ideas
  for how to keep that expansion safe, curated, and useful.
- **Building Posit Connect for Two Very Different AI Organizations \|
  Kelly O’Briant & Matt Leary \| Posit**\
  As product managers of Posit Connect, we get to talk to a lot of
  different kinds of organizations about how they’re using AI. \
  Some have AI everywhere. Every department has its own assistants.
  There are dozens of chat applications, hundreds of prototypes, and new
  tools appearing faster than anyone can keep track of. Success has
  created a lot of questions: Who owns these applications? Which models
  are they using? What data can they access? Who is monitoring them?\
  Others are still struggling to get started. People want to build
  AI-powered tools, but security, IT, and legal can't agree on how to
  move forward. The most ambitious employees find consumer AI tools on
  their own, while the most cautious wait for solutions or decisions
  that may never arrive. \
  These organizations look completely different. What they need,
  however, is remarkably similar.\
  In this talk, I'll show how we're building Posit Connect to support
  both of these organizations. The details differ, but the destination
  is the same: a platform where anyone can publish useful AI-powered
  work, regardless of language or framework, while giving administrators
  the visibility and control they need to make AI sustainable across the
  organization.
- **AI Governance: Bringing Posit Assistant to the enterprise \| Thomas
  Mock \| Posit**\
  As data science teams rapidly integrate AI, the challenge lies not
  merely in achieving correct analysis, but in demonstrating that
  results are trustworthy and compliant. While tools like Posit
  Assistant bring powerful, code-first, and session-aware data science
  assistance to RStudio and Positron, many organizations struggle with
  implementation by retrofitting governance as a separate,
  friction-heavy layer.\
  This presentation explores a shift toward architectural governance,
  integrating oversight directly into the infrastructure rather than
  applying it as an external control. We will demonstrate a model built
  on four core pillars: code-first design, human-in-the-loop workflows,
  session-aware data privacy, and governed environments. By leveraging
  unified infrastructure, we can align the needs of data scientists with
  the requirements of IT, compliance, and security teams. Attendees will
  learn how to move governance from an administrative burden to a
  seamless, inherent feature of the data science lifecycle.",2026-09-15 15:20:00,2026-09-15 16:40:00,"2026-09-15 10:20:00 CDT","2026-09-15 11:40:00 CDT","Virtual","HYBRID","STAGE","Lanier Ballroom L&I","Ballroom L & I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","UPCOMING"
"e61c42c5-eb16-4b72-ae4c-0a9981c591b1","bf5c2cd1-e852-4091-a353-5f2734e12e82","8f5f8944-1162-403c-a1db-630773982de4","Everything you wanted to know about agents* (*but were afraid to ask)","Agents, agents, agents. The practice of software development has been
transformed by AI coding agents like Claude Code. The practice data
science is also being changed by AI coding agents, but not quite in the
same way. Data science uses many of the same tools and techniques as
pure software development, but at its heart there is a fundamental
difference: with software development, the goal is to build something,
but with data analysis, the goal is to learn something. With that in
mind, I’ll talk about: - What is an agent? - How do they work? - What
are they good at, and what are they bad at? - How is software
development different from data science? - How can you maximize your
trust in agent’s work?",2026-09-15 19:00:00,2026-09-15 19:20:00,"2026-09-15 14:00:00 CDT","2026-09-15 14:20:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING"
"1508d146-73a1-420a-937d-4ee180916eea","4296c5f7-b36d-490a-be08-6a63fd28ba3d",,"Being an informed and savvy AI user","There are 4 20-minute talks in this session:

10:20 - 10:40AM CT \| From chats to workflows to “agents”: Demystifying
LLM jargon by example \| Timothy Keyes

10:40 - 11:00AM CT \| Yes And...AI in Your IDE \| Allissa Dillman &
Padmashri Saravanan

11:00 - 11:20AM CT \| Hello, robot: Introducing humans to LLM’s \|
Kristin Bott

11:20 - 11:40AM CT \| From Tribal Knowledge to Trusted AI in Pharma \|
Tanya Cashorali",2026-09-15 15:20:00,2026-09-15 16:40:00,"2026-09-15 10:20:00 CDT","2026-09-15 11:40:00 CDT","Virtual","HYBRID","STAGE","Lanier Ballroom A-F","Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING"
"f08cbc1e-125d-410f-8764-702807c5da30","30c98377-d6ce-42b2-a1f9-c6db99ae9d46","9d001917-4982-4e58-ad40-198d7429acb4","Great Docs: Beautiful Documentation Sites for Python Packages","Documentation is one of the most impactful things you can do for your
Python package (and one of the most tedious to set up). Between manually
cataloging your API, wrestling with configuration, and keeping
everything in sync as your code evolves, many projects ship with
incomplete docs (or none). Great Docs eliminates this friction. A single
command auto-discovers your package's public API and generates a
complete, professionally styled documentation site. It also
auto-generates llms.txt files, creates license and citation pages, and
gives you a polished landing page, organized API reference, and User
Guide section. In this talk, I'll introduce Great Docs, walk through its
workflow, and demo sites I've built for several Python projects.",2026-09-15 18:00:00,2026-09-15 18:05:00,"2026-09-15 13:00:00 CDT","2026-09-15 13:05:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom L & I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","UPCOMING"
"752292d3-8052-4279-90fe-7a81c9ba52e8","060184f4-b21c-4129-a76c-4bd658e02f73","9d001917-4982-4e58-ad40-198d7429acb4","Less to decide, more to reuse: the block in blockr","We present blockr, a framework for interactively building data
workflows, developed in collaboration with Bristol-Myers Squibb.
Implemented as a modular set of R packages, blockr suits applications
from interactive dashboards to static reports. The break-down into
well-defined steps, along with AI assistance, provides a natural,
no-code interface to complex problems. A block is a deliberately
restricted unit of computation, and this is what lets the same blocks be
reused across very different applications. We show what it takes to
write a block. We then look at a production app built almost entirely
from general-purpose blocks, with domain-specific ones only where the
problem demands them, and an AI assistant to assemble them.",2026-09-15 18:05:00,2026-09-15 18:10:00,"2026-09-15 13:05:00 CDT","2026-09-15 13:10:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom L & I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","UPCOMING"
"818b085a-f1f5-413b-a1bf-59f898ae24b9","5f425ba7-46da-4c0c-9df5-eaf0f577a05c","9d001917-4982-4e58-ad40-198d7429acb4","Debugging Is a Nightmare: Meaningful Metaphors for Data Science Education","Metaphor and analogy are often treated as rhetorical flourishes, but
they play a real role in how we learn technical concepts. In data
science education, metaphors help make invisible processes visible and
support transfer from familiar experience into abstract reasoning. This
talk treats “debugging is a nightmare” as more than a phrase, using it
to guide concrete practices like “dream journaling” (minimal
reproducible examples), “lucid dreaming” (stepping through code), and
“magic apples” (capturing state). It then steps back to reflect on how
such frames shape learners’ reasoning, where they help, where they break
down, and what educators should be deliberate about in choosing
appropriate metaphors.",2026-09-15 18:20:00,2026-09-15 18:25:00,"2026-09-15 13:20:00 CDT","2026-09-15 13:25:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom L & I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","UPCOMING"
"f1068ac1-7084-4dc0-affb-555cafb4d505","b5055759-bafe-45eb-a5fd-4fadc7a280c1","9d001917-4982-4e58-ad40-198d7429acb4","Finding Common Language between Data Scientists and Non Data Scientists","Data scientists need to communicate effectively with stakeholders who do
not have a programming background but do have detailed technical
knowledge in an area where the data scientist is not an expert. Finding
the right shared language helps minimize wasted work, especially early
in a project. For example: cooking recipes can serve as an analogous
data set understood by synthesis chemists and data scientists working on
chemical reaction data. Use of a common language reduces the amount of
brainpower spent interpreting terminology and allows everyone to focus
on design goals – data visualizations, search interfaces, data sources,
etc. This talk will provide advice for finding a shared language topic
and examples of how they can be used.",2026-09-15 18:25:00,2026-09-15 18:30:00,"2026-09-15 13:25:00 CDT","2026-09-15 13:30:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom L & I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","UPCOMING"
"8665cd4e-023a-4cf7-820f-e8fe3c0d45d0","8f416037-0a9c-41c8-816a-37dc329f89b6","9d001917-4982-4e58-ad40-198d7429acb4","SELECT instance FROM cloud WHERE workload = ? ORDER BY cost_efficiency","Selecting the right cloud instance for DS/ML/AI workloads is still
mostly guesswork. Pricing and hardware specs exist, but fragmented
across providers and hard to compare, especially when real workload
performance matters. We introduce Spare Cores Navigator, an open dataset
covering thousands of cloud instance types across vendors with
standardized performance and cost-efficiency metrics. We show how
instance choice becomes a simple data task in R or Python: filter by
workload, hardware, compliance, or budget, then rank candidates by
price-performance to identify the most efficient option for your
workload.",2026-09-15 18:30:00,2026-09-15 18:35:00,"2026-09-15 13:30:00 CDT","2026-09-15 13:35:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom L & I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","UPCOMING"
"749ee1c1-bdcf-4a1b-bd89-4d76ac2b357b","13994d53-3135-46b1-96b8-5d52f2d99856","9d001917-4982-4e58-ad40-198d7429acb4","Finding Care Fast: An R Shiny App for Infectious Disease Exposure Response","Local public health agencies must rapidly coordinate testing and
vaccination for people who have been exposed to infectious diseases. At
DeKalb Public Health, epidemiologists previously relied on manual Google
Maps searches to identify the closest of four health centers for each
patient. To address this complicated and time-consuming process, I
developed an R Shiny app that ranks centers by driving distance using
ZIP code centroids to preserve privacy. I utilized the openrouteserve
API to calculate the distances and used the leaflet package to create
interactive maps. The app supports single and batch address workflows,
reduces coordination time, and demonstrates how open-source tools can
have real-world impact in public health.",2026-09-15 18:35:00,2026-09-15 18:40:00,"2026-09-15 13:35:00 CDT","2026-09-15 13:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom L & I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","UPCOMING"
"b2d0321c-3902-4861-9a85-4151243f2272","21e815ba-24d8-4989-b28c-d49bd61798d7",,"Keynote Sessions: Correct, reproducible, and transparent data agents (Sara & Simon), Building the Future of Data Science and AI with Posit and AWS (Jagjit Dhaliwal)","9 - 9:55am \| How do we build competent data analysis agents? Data
analysis requires a willingness to pause, question conclusions, dig into
subtleties, and sit with uncertainty. Frontier LLMs, however, are
optimized to push tasks toward completion rather than refraining from
answering unanswerable questions. Drawing on our experience building
data analysis agents, we'll share evaluations that expose where
LLM-driven analysis goes wrong and design patterns that keep analyses
correct, transparent, and reproducible.

9:55 - 10:05am \| Building the Future of Data Science and AI with Posit
and AWS",2026-09-15 14:00:00,2026-09-15 15:05:00,"2026-09-15 09:00:00 CDT","2026-09-15 10:05:00 CDT","Virtual","HYBRID","STAGE","Lanier Ballroom A-F","Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING"
